"eol_id","Taxa category","Latin name","Italian common name","Florae url ","Acta planctorum url","Floritaly url"
"6240072","Specie","Calendula tripterocarpa","Fioraccio trialato","https://www.florae.it/?id=2792","http://www.actaplantarum.org/flora/flora_info.php?id=1448","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5834"
"467731","Specie","Calendula arvensis","Fioraccino selvatico","https://www.florae.it/?id=2789","http://www.actaplantarum.org/flora/flora_info.php?id=1441","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5833"
"6239998","Specie","Calendula maritima","Fioraccio marittimo","https://www.florae.it/?id=2788","http://www.actaplantarum.org/flora/flora_info.php?id=1447","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8283"
"467729","Specie","Calendula officinalis","Fioraccio coltivato","https://www.florae.it/?id=2782","http://www.actaplantarum.org/flora/flora_info.php?id=1443","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5831"
"6240009","Specie","Calendula suffruticosa","Fioraccio fulgida","https://www.florae.it/?id=2781","http://www.actaplantarum.org/flora/flora_info.php?id=1445","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9546"
"2882770","Specie","Chrysanthemoides monilifera",NULL,"https://www.florae.it/?id=2780","http://www.actaplantarum.org/flora/flora_info.php?id=2124","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5827"
"6187771","Specie","Senecio angulatus",NULL,"https://www.florae.it/?id=2774","http://www.actaplantarum.org/flora/flora_info.php?id=7098","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5811"
"5116106","Specie","Senecio ambiguus",NULL,"https://www.florae.it/?id=2773","http://www.actaplantarum.org/flora/flora_info.php?id=7096","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5756"
"17004299","Specie","Senecio lycopifolius",NULL,"https://www.florae.it/?id=2771","http://www.actaplantarum.org/flora/flora_info.php?id=7134","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5810"
"6189189","Specie","Senecio gibbosus",NULL,"https://www.florae.it/?id=2770","http://www.actaplantarum.org/flora/flora_info.php?id=7116","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8878"
"484888","Specie","Senecio bicolor",NULL,"https://www.florae.it/?id=2769","http://www.actaplantarum.org/flora/flora_info.php?id=7117","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5805"
"1278221","Specie","Senecio cineraria",NULL,"https://www.florae.it/?id=2768","http://www.actaplantarum.org/flora/flora_info.php?id=7118","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5804"
"6189178","Specie","Senecio nemorensis","Senecione silvano","https://www.florae.it/?id=2762","http://www.actaplantarum.org/flora/flora_info.php?id=7114","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"11871131","Specie","Senecio subalpinus","Senecione subalpino","https://www.florae.it/?id=2759","http://www.actaplantarum.org/flora/flora_info.php?id=7155","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5781"
"31049396","Specie","Senecio integrifolius","Senecione rosulato","https://www.florae.it/?id=2752","http://www.actaplantarum.org/flora/flora_info.php?id=7683","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5817"
"468416","Specie","Senecio vulgaris","Senecione comune; Calderina, Calderaja, Cardillo, Calderugia, Mangia-Lebbra, Solleciola, Verzellina","https://www.florae.it/?id=2747","http://www.actaplantarum.org/flora/flora_info.php?id=7159","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5798"
"484899","Specie","Senecio sylvaticus","Senecione delle selve","https://www.florae.it/?id=2746","http://www.actaplantarum.org/flora/flora_info.php?id=7156","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5795"
"6190090","Specie","Senecio lividus","Senecione livido","https://www.florae.it/?id=2745","http://www.actaplantarum.org/flora/flora_info.php?id=7133","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5796"
"468415","Specie","Senecio viscosus","Senecione vischioso","https://www.florae.it/?id=2744","http://www.actaplantarum.org/flora/flora_info.php?id=7158","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5797"
"31048698","Specie","Senecio abrotanifolius","Senecione abrotanino","https://www.florae.it/?id=2741","http://www.actaplantarum.org/flora/flora_info.php?id=7091","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5788"
"11871133","Specie","Senecio delphinifolius","Senecione granuloso","https://www.florae.it/?id=2740","http://www.actaplantarum.org/flora/flora_info.php?id=7104","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5791"
"6188559","Specie","Senecio coronopifolius","Senecione africano","https://www.florae.it/?id=2738","http://www.actaplantarum.org/flora/flora_info.php?id=7112","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"5116126","Specie","Senecio erraticus","Senecione dei fossi","https://www.florae.it/?id=2736","http://www.actaplantarum.org/flora/flora_info.php?id=7101","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8670"
"579047","Specie","Senecio jacobaea","Senecione di S. Giacomo","https://www.florae.it/?id=2735","http://www.actaplantarum.org/flora/flora_info.php?id=7130","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5782"
"5116110","Specie","Senecio aquaticus","Senecione dei rivi","https://www.florae.it/?id=2734","http://www.actaplantarum.org/flora/flora_info.php?id=7101","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=8670"
"468433","Specie","Senecio erucifolius","Senecione serpeggiante","https://www.florae.it/?id=2733","http://www.actaplantarum.org/flora/flora_info.php?id=7109","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5785"
"11871139","Specie","Senecio persoonii","Senecione di Persoon","https://www.florae.it/?id=2731","http://www.actaplantarum.org/flora/flora_info.php?id=7140&pid=-1&p=1","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5762"
"6188832","Specie","Senecio doria","Senecione erba-doria","https://www.florae.it/?id=2727","http://www.actaplantarum.org/flora/flora_info.php?id=7106","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5773"
"5116149","Specie","Senecio paludosus","Senecione palustre","https://www.florae.it/?id=2723","http://www.actaplantarum.org/flora/flora_info.php?id=7139","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"6191510","Specie","Senecio scopolii","Senecione illirico","https://www.florae.it/?id=2722","http://www.actaplantarum.org/flora/flora_info.php?id=7144","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5778"
"6188840","Specie","Senecio doronicum","Senecione mezzano","https://www.florae.it/?id=2721","http://www.actaplantarum.org/flora/flora_info.php?id=7107","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5776"
"17004311","Specie","Senecio samniticus","Senecione del Sannio","https://www.florae.it/?id=2719","http://www.actaplantarum.org/flora/flora_info.php?id=8748","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5780"
"6187633","Specie","Senecio aethnensis","Senecione glauco","https://www.florae.it/?id=2718","http://www.actaplantarum.org/flora/flora_info.php?id=7148","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5807"
"8725778","Specie","Senecio mikanioides",NULL,"https://www.florae.it/?id=2717","http://www.actaplantarum.org/flora/flora_info.php?id=7135","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5754"
"6189375","Specie","Senecio inaequidens","Senecione sudafricano","https://www.florae.it/?id=2716","http://www.actaplantarum.org/flora/flora_info.php?id=7124","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5765"
"6189530","Specie","Senecio leucanthemifolius","Senecione costiero","https://www.florae.it/?id=2711","http://www.actaplantarum.org/flora/flora_info.php?id=7131","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9580"
"6187680","Specie","Senecio gallicus","Senecione gallico","https://www.florae.it/?id=2710","http://www.actaplantarum.org/flora/flora_info.php?id=7112","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=0"
"486338","Specie","Doronicum pardalianches","Doronico medicinale","https://www.florae.it/?id=2709","http://www.actaplantarum.org/flora/flora_info.php?id=2735","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5750"
"6229863","Specie","Doronicum austriacum","Doronico Austriaco","https://www.florae.it/?id=2708","http://www.actaplantarum.org/flora/flora_info.php?id=2729","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5746"
"6229902","Specie","Doronicum corsicum","Doronico di Corsica","https://www.florae.it/?id=2707",NULL,NULL
"6229896","Specie","Doronicum clusii","Doronico del granito","https://www.florae.it/?id=2706","http://www.actaplantarum.org/flora/flora_info.php?id=2730","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5753"
"6229916","Specie","Doronicum glaciale","Doronico nivale","https://www.florae.it/?id=2705","http://www.actaplantarum.org/flora/flora_info.php?id=2732","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5752"
"6229920","Specie","Doronicum grandiflorum","Doronico dei macereti","https://www.florae.it/?id=2704","http://www.actaplantarum.org/flora/flora_info.php?id=2733","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5751"
"6229931","Specie","Doronicum hungaricum","Doronico d'Ungheria","https://www.florae.it/?id=2703","http://www.actaplantarum.org/flora/flora_info.php?id=2736","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5749"
"395864","Specie","Doronicum orientale","Doronico Orientale","https://www.florae.it/?id=2702","http://www.actaplantarum.org/flora/flora_info.php?id=2734","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5748"
"6229897","Specie","Doronicum columnae","Doronico di Colonna","https://www.florae.it/?id=2701","http://www.actaplantarum.org/flora/flora_info.php?id=2731","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5747"
"6271006","Specie","Homogyne discolor","Tossilaggine bianca","https://www.florae.it/?id=2700","http://www.actaplantarum.org/flora/flora_info.php?id=4059","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5743"
"6271003","Specie","Homogyne alpina","Tossilaggine alpina","https://www.florae.it/?id=2699","http://www.actaplantarum.org/flora/flora_info.php?id=4058","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5742"
"6271008","Specie","Homogyne sylvestris","Tossilaggine illirica","https://www.florae.it/?id=2698","http://www.actaplantarum.org/flora/flora_info.php?id=4060","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5744"
"6195508","Specie","Petasites paradoxus","Farfaraccio niveo","https://www.florae.it/?id=2697","http://www.actaplantarum.org/flora/flora_info.php?id=5762","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5740"
"6195471","Specie","Petasites albus","Farfaraccio bianco","https://www.florae.it/?id=2696","http://www.actaplantarum.org/flora/flora_info.php?id=5759","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5738"
"468820","Specie","Petasites hybridus","Farfaraccio maggiore","https://www.florae.it/?id=2695","http://www.actaplantarum.org/flora/flora_info.php?id=5761","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5739"
"17006337","Specie","Artemisia nivalis",NULL,"https://www.florae.it/?id=2691",NULL,NULL
"6180037","Specie","Artemisia genipi","Assenzio genepì a spiga","https://www.florae.it/?id=2685","http://www.actaplantarum.org/flora/flora_info.php?id=945","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5721"
"596476","Specie","Artemisia umbelliformis","Assenzio genepì bianco","https://www.florae.it/?id=2684","http://www.actaplantarum.org/flora/flora_info.php?id=952","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5717"
"6180383","Specie","Artemisia nitida","Assenzio lucido","https://www.florae.it/?id=2683","http://www.actaplantarum.org/flora/flora_info.php?id=948","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5720"
"6180051","Specie","Artemisia glacialis","Assenzio genepì nero","https://www.florae.it/?id=2681","http://www.actaplantarum.org/flora/flora_info.php?id=946","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5722"
"6179762","Specie","Artemisia atrata","Assenzio nero","https://www.florae.it/?id=2680","http://www.actaplantarum.org/flora/flora_info.php?id=930","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5713"
"469705","Specie","Artemisia abrotanum","Abrotano; Abrotono","https://www.florae.it/?id=2679","http://www.actaplantarum.org/flora/flora_info.php?id=925","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5714"
"6179733","Specie","Artemisia arborescens","Assenzio arbustivo","https://www.florae.it/?id=2678","http://www.actaplantarum.org/flora/flora_info.php?id=929","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5707"
"469712","Specie","Artemisia absinthium","Assenzio vero","https://www.florae.it/?id=2677","http://www.actaplantarum.org/flora/flora_info.php?id=926","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5706"
"850380","Specie","Artemisia pontica","Assenzio pontico","https://www.florae.it/?id=2676","http://www.actaplantarum.org/flora/flora_info.php?id=949","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5715"
"6179842","Specie","Artemisia chamaemelifolia","Assenzio a foglia di Achillea","https://www.florae.it/?id=2675","http://www.actaplantarum.org/flora/flora_info.php?id=941","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5716"
"6179695","Specie","Artemisia alba","Assenzio maschio; Erba regina","https://www.florae.it/?id=2674","http://www.actaplantarum.org/flora/flora_info.php?id=927","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5708"
"6180733","Specie","Artemisia vallesiaca","Assenzio del Vallese","https://www.florae.it/?id=2673","http://www.actaplantarum.org/flora/flora_info.php?id=955","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5712"
"39891993","Specie","Artemisia cretacea","Assenzio dei calanchi","https://www.florae.it/?id=2670","http://www.actaplantarum.org/flora/flora_info.php?id=934","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5711"
"1247962","Specie","Artemisia borealis","Assenzio nano","https://www.florae.it/?id=2669","http://www.actaplantarum.org/flora/flora_info.php?id=937","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5729"
"596480","Specie","Artemisia campestris","Assenzio di campo","https://www.florae.it/?id=2668","http://www.actaplantarum.org/flora/flora_info.php?id=935","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5725"
"469725","Specie","Artemisia biennis","Assenzio bienne","https://www.florae.it/?id=2666","http://www.actaplantarum.org/flora/flora_info.php?id=931","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5732"
"483339","Specie","Artemisia scoparia",NULL,"https://www.florae.it/?id=2665","http://www.actaplantarum.org/flora/flora_info.php?id=950","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5731"
"577604","Specie","Artemisia dracunculus","Assenzio dragoncello; Estragone","https://www.florae.it/?id=2664",NULL,"http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=11566"
"6180741","Specie","Artemisia verlotorum","Assenzio dei fratelli Verlot","https://www.florae.it/?id=2663","http://www.actaplantarum.org/flora/flora_info.php?id=956","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5705"
"6232477","Specie","Tanacetum siculum","Erba-amara siciliana","https://www.florae.it/?id=2662","http://www.actaplantarum.org/flora/flora_info.php?id=8991","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5700"
"468400","Specie","Tanacetum vulgare","Erba amara selvatica; Tanaceto, Taneda, Daneda, Erba del Muschio","https://www.florae.it/?id=2661","http://www.actaplantarum.org/flora/flora_info.php?id=7626","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9211"
"6209979","Specie","Tanacetum macrophyllum",NULL,"https://www.florae.it/?id=2656","http://www.actaplantarum.org/flora/flora_info.php?id=9138","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9239"
"589906","Specie","Tanacetum corymbosum","Erba-amara dei boschi","https://www.florae.it/?id=2655","http://www.actaplantarum.org/flora/flora_info.php?id=7620","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5693"
"468397","Specie","Tanacetum parthenium","Erba-amara vera; Matricale, Amareggiola","https://www.florae.it/?id=2654","http://www.actaplantarum.org/flora/flora_info.php?id=7624","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5697"
"482123","Specie","Tanacetum cinerariifolium","Piretro della Dalmazia; Razzia","https://www.florae.it/?id=2653","http://www.actaplantarum.org/flora/flora_info.php?id=7619","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5698"
"13861695","Specie","Leucanthemopsis alpina var. alpina","Margherita alpina","https://www.florae.it/?id=2651",NULL,NULL
"6252702","Specie","Leucanthemopsis minima var. minima","Margherita minima","https://www.florae.it/?id=2649",NULL,NULL
"6218030","Specie","Leucanthemum ceratophylloides subsp. ceratophylloides","Margherita laciniata","https://www.florae.it/?id=2646",NULL,NULL
"6218029","Specie","Leucanthemum coronopifolium","Margherita montana","https://www.florae.it/?id=2645","http://www.actaplantarum.org/flora/flora_info.php?id=4554","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5681"
"40461774","Specie","Leucanthemum praecox var. praecox","Margherita diploide","https://www.florae.it/?id=2643",NULL,NULL
"6218085","Specie","Leucanthemum laciniatum","Margherita del Pollino","https://www.florae.it/?id=2642","http://www.actaplantarum.org/flora/flora_info.php?id=4564","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5675"
"13829823","Specie","Leucanthemum vulgare var. vulgare","Margherita tetraploide","https://www.florae.it/?id=2639",NULL,NULL
"6218118","Specie","Leucanthemum pallens","Margherita pallida","https://www.florae.it/?id=2636","http://www.actaplantarum.org/flora/flora_info.php?id=4566","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5678"
"6218117","Specie","Leucanthemum pachyphyllum","Margherita del serpentino","https://www.florae.it/?id=2635","http://www.actaplantarum.org/flora/flora_info.php?id=4565","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5677"
"6217989","Specie","Leucanthemum adustum","Margherita west-alpina","https://www.florae.it/?id=2634","http://www.actaplantarum.org/flora/flora_info.php?id=4553","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5679"
"6218069","Specie","Leucanthemum heterophyllum","Margherita sudalpina","https://www.florae.it/?id=2631","http://www.actaplantarum.org/flora/flora_info.php?id=4559","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5680"
"6218151","Specie","Leucanthemum tridactylites","Margherita digitata","https://www.florae.it/?id=2630","http://www.actaplantarum.org/flora/flora_info.php?id=4569","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5674"
"6218006","Gruppo","Leucanthemum atratum",NULL,"https://www.florae.it/?id=2629",NULL,NULL
"482333","Gruppo","Leucanthemum vulgare",NULL,"https://www.florae.it/?id=2628","http://www.actaplantarum.org/flora/flora_info.php?id=4571","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5672"
"486899","Specie","Argyranthemum frutescens","Margherita delle Canarie","https://www.florae.it/?id=2625","http://www.actaplantarum.org/flora/flora_info.php?id=879","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6674"
"467513","Specie","Chrysanthemum  indicum","Crisantemi coltivati","https://www.florae.it/?id=2624",NULL,NULL
"46326333","Specie","Chrysanthemum coronarium","Crisantemo giallo; Fior d'oro","https://www.florae.it/?id=2623","http://www.actaplantarum.org/flora/flora_info.php?id=3559","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5670"
"46326289","Specie","Chrysanthemum segetum","Crisantemo campestre; Ingrassabue","https://www.florae.it/?id=2622","http://www.actaplantarum.org/flora/flora_info.php?id=3560","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5669"
"2904412","Specie","Matricaria aurea","Camomilla aurea","https://www.florae.it/?id=2621","http://www.actaplantarum.org/flora/flora_info.php?id=4966","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5668"
"488415","Specie","Matricaria discoidea","Camomilla falsa","https://www.florae.it/?id=2620","http://www.actaplantarum.org/flora/flora_info.php?id=4968","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5667"
"392764","Specie","Matricaria inodora","Camomilla senza odore","https://www.florae.it/?id=2619","http://www.actaplantarum.org/flora/flora_info.php?id=7976","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5665"
"45852173","Specie","Matricaria chamomilla","Camomilla comune; Capomilla","https://www.florae.it/?id=2618","http://www.actaplantarum.org/flora/flora_info.php?id=4967","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5666"
"597492","Specie","Achillea ligustica","Millefoglio","https://www.florae.it/?id=2617","http://www.actaplantarum.org/flora/flora_info.php?id=244","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5655"
"509736","Specie","Achillea nobilis","Millefoglio nobile","https://www.florae.it/?id=2616","http://www.actaplantarum.org/flora/flora_info.php?id=251","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5651"
"6173309","Specie","Achillea virescens","Millefoglio verdastro","https://www.florae.it/?id=2614","http://www.actaplantarum.org/flora/flora_info.php?id=265","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5654"
"6172840","Specie","Achillea aspleniifolia",NULL,"https://www.florae.it/?id=2613",NULL,NULL
"483362","Specie","Achillea distans","Millefoglio maggiore","https://www.florae.it/?id=2612","http://www.actaplantarum.org/flora/flora_info.php?id=240","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=10318"
"467225","Specie","Achillea millefolium","Millefoglio montano","https://www.florae.it/?id=2610","http://www.actaplantarum.org/flora/flora_info.php?id=246","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5644"
"6172918","Specie","Achillea collina","Millefoglio comune","https://www.florae.it/?id=2609","http://www.actaplantarum.org/flora/flora_info.php?id=239","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5650"
"5128023","Specie","Achillea roseoalba","Millefoglio bianco-rosso","https://www.florae.it/?id=2608","http://www.actaplantarum.org/flora/flora_info.php?id=257","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5649"
"2895801","Specie","Achillea setacea","Millefoglio setaceo","https://www.florae.it/?id=2607","http://www.actaplantarum.org/flora/flora_info.php?id=261","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5648"
"11260586","Specie","Achillea tomentosa","Millefoglio giallo","https://www.florae.it/?id=2604","http://www.actaplantarum.org/flora/flora_info.php?id=264","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5656"
"481979","Specie","Achillea ageratum","Millefoglio agerato","https://www.florae.it/?id=2603","http://www.actaplantarum.org/flora/flora_info.php?id=231","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5657"
"6172843","Specie","Achillea atrata","Millefoglio del calcare","https://www.florae.it/?id=2602","http://www.actaplantarum.org/flora/flora_info.php?id=232","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5636"
"6172972","Specie","Achillea moschata","Millefoglio del granito","https://www.florae.it/?id=2600","http://www.actaplantarum.org/flora/flora_info.php?id=249","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5661"
"6173130","Specie","Achillea nana","Millefoglio nano; Iva","https://www.florae.it/?id=2599","http://www.actaplantarum.org/flora/flora_info.php?id=250","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5631"
"6173321","Specie","Achillea clavenae","Millefoglio di Clavenna","https://www.florae.it/?id=2598","http://www.actaplantarum.org/flora/flora_info.php?id=238","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5637"
"6173085","Specie","Achillea macrophylla","Millefoglio delle radure","https://www.florae.it/?id=2597","http://www.actaplantarum.org/flora/flora_info.php?id=245","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5638"
"6172969","Specie","Achillea erba-rotta","Millefoglio","https://www.florae.it/?id=2595","http://www.actaplantarum.org/flora/flora_info.php?id=243","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9844"
"467230","Specie","Achillea ptarmica","Millefoglio palustre; Sternutala","https://www.florae.it/?id=2594","http://www.actaplantarum.org/flora/flora_info.php?id=256","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5639"
"6172861","Specie","Achillea barrelieri","Millefoglio di Barrelier","https://www.florae.it/?id=2593","http://www.actaplantarum.org/flora/flora_info.php?id=233","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5632"
"6262816","Specie","Anacyclus valentinus",NULL,"https://www.florae.it/?id=2591",NULL,NULL
"6183174","Specie","Anthemis arvensis subsp. incrassata",NULL,"https://www.florae.it/?id=2588",NULL,NULL
"1246141","Specie","Anthemis arvensis subsp. arvensis",NULL,"https://www.florae.it/?id=2587",NULL,NULL
"6182801","Specie","Anthemis ismelia","Camomilla del Monte Gallo","https://www.florae.it/?id=2584","http://www.actaplantarum.org/flora/flora_info.php?id=740","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5614"
"6182692","Specie","Anthemis cupaniana","Camomilla delle Madonie","https://www.florae.it/?id=2583","http://www.actaplantarum.org/flora/flora_info.php?id=738","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5605"
"6262809","Specie","Anacyclus radiatus","Camomilla raggiata","https://www.florae.it/?id=2577","http://www.actaplantarum.org/flora/flora_info.php?id=649","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5629"
"474365","Specie","Anacyclus tomentosus","Camomilla tomentosa","https://www.florae.it/?id=2576","http://www.actaplantarum.org/flora/flora_info.php?id=648","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5628"
"6173146","Specie","Achillea oxyloba","Millefoglio dei Macereti","https://www.florae.it/?id=2575","http://www.actaplantarum.org/flora/flora_info.php?id=237","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5635"
"595558","Specie","Anthemis tinctoria","Camomilla dei tintori","https://www.florae.it/?id=2574","http://www.actaplantarum.org/flora/flora_info.php?id=2313","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5593"
"6260315","Specie","Anthemis segetalis","Camomilla balcanica","https://www.florae.it/?id=2573","http://www.actaplantarum.org/flora/flora_info.php?id=2312","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5598"
"480303","Specie","Anthemis austriaca","Camomilla austriaca","https://www.florae.it/?id=2572","http://www.actaplantarum.org/flora/flora_info.php?id=2311","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=5599"
